source	target	source.symbol	target.symbol	MI	pearson	spearman	rho	p-value
PHTF1	MS4A1	PHTF1	MS4A1	0.1681	-0.0074	-0.0075	-0.0095	0.9189
PHTF1	PATL2	PHTF1	PATL2	0.1844	-0.0075	-0.0075	-0.0099	0.9184
PHTF1	PTMS	PHTF1	PTMS	0.2004	-0.0074	-0.0075	-0.0089	0.9196
PHTF1	RAB37	PHTF1	RAB37	0.1565	-0.0130	-0.0131	-0.0288	0.8582
PHTF1	SLC31A2	PHTF1	SLC31A2	0.1834	-0.0075	-0.0075	-0.0101	0.9182
PHTF1	SMCO4	PHTF1	SMCO4	0.1732	-0.0092	-0.0092	-0.0143	0.9000
PHTF1	TBC1D23	PHTF1	TBC1D23	0.1481	-0.0053	-0.0053	-0.0051	0.9422
PML	CLEC2B	PML	CLEC2B	0.1684	-0.0299	-0.0302	-0.0856	0.6819
PML	CXCR3	PML	CXCR3	0.1781	-0.0290	-0.0291	-0.0776	0.6914
PML	DIP2B	PML	DIP2B	0.1725	-0.0075	-0.0075	-0.0059	0.9184
PML	GRAP2	PML	GRAP2	0.1717	0.1779	0.1940	0.4485	0.0140
PML	IER2	PML	IER2	0.1502	-0.0457	-0.0054	-0.2470	0.5317
PML	IQGAP2	PML	IQGAP2	0.1555	-0.0252	-0.0256	-0.0595	0.7298
PML	LYL1	PML	LYL1	0.1827	-0.0106	-0.0106	-0.0109	0.8845
PML	MTPN	PML	MTPN	0.1400	-0.0278	-0.0279	-0.0714	0.7037
PML	NFYB	PML	NFYB	0.1763	-0.0169	-0.0170	-0.0283	0.8171
PML	PDRG1	PML	PDRG1	0.1655	-0.0228	-0.0230	-0.0509	0.7545
PML	S100A6	PML	S100A6	0.1576	0.0556	0.0191	0.3095	0.4462
PML	SPINT2	PML	SPINT2	0.1595	0.1269	0.1479	0.3540	0.0810
PML	TLK1	PML	TLK1	0.1593	-0.0229	-0.0230	-0.0496	0.7536
PML	UBE2F	PML	UBE2F	0.1515	-0.0266	-0.0268	-0.0702	0.7155
PRDM4	ACBD6	PRDM4	ACBD6	0.1855	-0.0142	-0.0142	-0.0330	0.8460
PRDM4	ACSS2	PRDM4	ACSS2	0.1683	-0.0053	-0.0053	-0.0050	0.9422
PRDM4	ALDOC	PRDM4	ALDOC	0.1702	-0.0179	-0.0180	-0.0552	0.8058
PRDM4	ALOX5AP	PRDM4	ALOX5AP	0.1925	-0.0362	-0.0361	-0.1933	0.6201
PRDM4	COMMD5	PRDM4	COMMD5	0.1703	-0.0092	-0.0092	-0.0145	0.8999
PRDM4	GALNS	PRDM4	GALNS	0.1874	-0.0075	-0.0075	-0.0098	0.9182
PRDM4	GRAP2	PRDM4	GRAP2	0.1511	-0.0189	-0.0189	-0.0610	0.7960
PRDM4	IL15RA	PRDM4	IL15RA	0.1934	-0.0075	-0.0075	-0.0099	0.9182
PRDM4	INPP1	PRDM4	INPP1	0.1693	-0.0075	-0.0075	-0.0109	0.9184
PRDM4	KIAA0232	PRDM4	KIAA0232	0.1602	-0.0053	-0.0053	-0.0047	0.9422
PRDM4	KIAA0930	PRDM4	KIAA0930	0.1828	-0.0075	-0.0075	-0.0097	0.9183
PRDM4	RIOK2	PRDM4	RIOK2	0.1787	-0.0107	-0.0107	-0.0204	0.8839
PRDM4	SNAI3	PRDM4	SNAI3	0.1619	-0.0107	-0.0107	-0.0198	0.8840
PRDM4	SPINT2	PRDM4	SPINT2	0.1661	-0.0212	-0.0213	-0.0759	0.7712
PRDM4	TYROBP	PRDM4	TYROBP	0.1692	-0.0107	-0.0107	-0.0203	0.8840
PRDM4	ZMYM3	PRDM4	ZMYM3	0.1908	-0.0053	-0.0053	-0.0048	0.9422
PRDM4	ZNF550	PRDM4	ZNF550	0.2002	-0.0053	-0.0053	-0.0052	0.9422
RCHY1	ATAD5	RCHY1	ATAD5	0.1538	-0.0131	-0.0131	-0.0053	0.8579
RCHY1	CACNA2D4	RCHY1	CACNA2D4	0.1434	-0.0185	-0.0186	-0.0094	0.7996
RCHY1	CCR10	RCHY1	CCR10	0.1829	-0.0294	-0.0297	-0.0293	0.6873
RCHY1	COL6A2	RCHY1	COL6A2	0.1904	0.2683	0.2275	0.1800	0.0002
RCHY1	CST3	RCHY1	CST3	0.1814	-0.0261	-0.0265	-0.0213	0.7203
RCHY1	CTSA	RCHY1	CTSA	0.1842	-0.0505	-0.0509	-0.0738	0.4889
RCHY1	DAXX	RCHY1	DAXX	0.1539	0.0375	0.0666	0.0527	0.6070
RCHY1	GRHPR	RCHY1	GRHPR	0.1454	-0.0525	-0.0528	-0.0779	0.4718
RCHY1	NCALD	RCHY1	NCALD	0.1611	-0.0131	-0.0131	-0.0048	0.8579
RCHY1	NEIL1	RCHY1	NEIL1	0.1415	-0.0131	-0.0131	-0.0055	0.8579
RCHY1	NRM	RCHY1	NRM	0.1612	-0.0182	-0.0186	-0.0091	0.8027
RCHY1	PLA2G16	RCHY1	PLA2G16	0.1653	-0.0422	-0.0425	-0.0512	0.5629
RCHY1	RHOB	RCHY1	RHOB	0.1520	-0.0131	-0.0131	-0.0051	0.8579
SNAI3	CALHM2	SNAI3	CALHM2	0.1506	-0.0264	-0.0265	-0.0324	0.7179
SNAI3	CD1C	SNAI3	CD1C	0.1642	-0.0107	-0.0107	-0.0056	0.8840
SNAI3	CSNK1G2	SNAI3	CSNK1G2	0.1634	-0.0240	-0.0241	-0.0270	0.7423
SNAI3	GCSAM	SNAI3	GCSAM	0.1782	-0.0215	-0.0215	-0.0199	0.7689
SNAI3	IQGAP2	SNAI3	IQGAP2	0.1483	-0.0359	-0.0363	-0.0586	0.6228
SNAI3	KLRB1	SNAI3	KLRB1	0.1781	0.1234	0.1335	0.1831	0.0898
SNAI3	LINC00936	SNAI3	LINC00936	0.1763	-0.0428	-0.0429	-0.0776	0.5577
SNAI3	MARCH7	SNAI3	MARCH7	0.1634	0.1588	0.1444	0.2399	0.0287
SNAI3	MIS18A	SNAI3	MIS18A	0.1699	-0.0150	-0.0151	-0.0100	0.8371
SNAI3	MSL1	SNAI3	MSL1	0.2067	-0.0185	-0.0186	-0.0157	0.8000
SNAI3	NCF1	SNAI3	NCF1	0.1591	-0.0428	-0.0429	-0.0826	0.5580
SNAI3	PLGRKT	SNAI3	PLGRKT	0.1558	-0.0500	-0.0502	-0.1098	0.4933
SNAI3	PRDM4	SNAI3	PRDM4	0.1619	-0.0107	-0.0107	-0.0057	0.8840
SNAI3	RAB3IP	SNAI3	RAB3IP	0.1466	-0.0215	-0.0215	-0.0196	0.7688
SNAI3	SCYL2	SNAI3	SCYL2	0.1477	-0.0185	-0.0186	-0.0160	0.7999
SNAI3	STARD3	SNAI3	STARD3	0.1468	0.0955	0.1047	0.1657	0.1898
SNAI3	THOP1	SNAI3	THOP1	0.1703	-0.0151	-0.0151	-0.0100	0.8364
SNAI3	TRABD2A	SNAI3	TRABD2A	0.1465	0.0747	0.0776	0.1512	0.3059
SNAI3	TRMT10C	SNAI3	TRMT10C	0.1771	-0.0379	-0.0380	-0.0653	0.6038
SNAI3	ZNF124	SNAI3	ZNF124	0.1549	-0.0151	-0.0151	-0.0111	0.8361
SOX4	ADC	SOX4	ADC	0.1555	-0.0075	-0.0075	-0.0053	0.9183
SOX4	C1QB	SOX4	C1QB	0.1396	-0.0075	-0.0075	-0.0055	0.9183
SOX4	CD320	SOX4	CD320	0.1602	-0.0361	-0.0363	-0.1124	0.6214
SOX4	ELMOD3	SOX4	ELMOD3	0.1720	-0.0130	-0.0131	-0.0143	0.8587
SOX4	GNGT2	SOX4	GNGT2	0.1574	-0.0105	-0.0106	-0.0086	0.8852
SOX4	MACROD1	SOX4	MACROD1	0.1557	-0.0075	-0.0075	-0.0054	0.9183
SOX4	PEX11B	SOX4	PEX11B	0.1931	-0.0151	-0.0151	-0.0208	0.8366
SOX4	QKI	SOX4	QKI	0.1444	-0.0075	-0.0075	-0.0044	0.9183
SOX4	RRBP1	SOX4	RRBP1	0.1680	-0.0106	-0.0106	-0.0111	0.8846
SOX4	STOM	SOX4	STOM	0.1599	-0.0200	-0.0202	-0.0352	0.7841
SOX4	TCHP	SOX4	TCHP	0.1675	-0.0186	-0.0186	-0.0309	0.7990
SP3	ASB1	SP3	ASB1	0.1661	-0.0130	-0.0131	-0.0166	0.8587
SP3	C1orf21	SP3	C1orf21	0.1727	-0.0075	-0.0075	-0.0054	0.9184
SP3	CMTR2	SP3	CMTR2	0.1661	-0.0075	-0.0075	-0.0060	0.9184
SP3	EFCAB14	SP3	EFCAB14	0.1856	0.2737	0.3001	0.4716	0.0001
SP3	FAM26F	SP3	FAM26F	0.1645	-0.0214	-0.0216	-0.0447	0.7697
SP3	GFI1	SP3	GFI1	0.1601	-0.0075	-0.0075	-0.0056	0.9184
SP3	HEMGN	SP3	HEMGN	0.1540	-0.0130	-0.0131	-0.0157	0.8590
SP3	IRF3	SP3	IRF3	0.1658	0.1243	0.1479	0.3424	0.0876
SP3	KIF2A	SP3	KIF2A	0.1726	-0.0310	-0.0312	-0.0887	0.6712
SP3	NCOA4	SP3	NCOA4	0.1719	-0.0151	-0.0151	-0.0213	0.8365
SP3	RAP2C	SP3	RAP2C	0.1611	-0.0150	-0.0151	-0.0209	0.8370
SP3	RGS2	SP3	RGS2	0.1555	-0.0242	-0.0243	-0.0532	0.7403
SP3	RNASE6	SP3	RNASE6	0.1848	-0.0075	-0.0075	-0.0056	0.9184
SP3	TPM4	SP3	TPM4	0.1657	-0.0254	-0.0256	-0.0600	0.7277
SP3	ZNF664	SP3	ZNF664	0.1578	-0.0105	-0.0106	-0.0092	0.8858
SP3	ZNF816	SP3	ZNF816	0.1428	-0.0075	-0.0075	-0.0056	0.9184
STAT3	CNPY4	STAT3	CNPY4	0.1553	0.2007	0.1968	0.1101	0.0055
STAT3	FAM214A	STAT3	FAM214A	0.1455	-0.0220	-0.0220	-0.0049	0.7633
STAT3	FCHO1	STAT3	FCHO1	0.1728	-0.0383	-0.0384	-0.0170	0.6002
STAT3	GBP1	STAT3	GBP1	0.2145	0.1057	0.0965	0.0859	0.1467
STAT3	IL4R	STAT3	IL4R	0.1539	-0.0441	-0.0444	-0.0219	0.5456
STAT3	MYL6	STAT3	MYL6	0.1799	0.0028	-0.0477	0.0054	0.9698
STAT3	PLCB2	STAT3	PLCB2	0.1804	0.0992	0.1030	0.0447	0.1733
STAT3	RPF1	STAT3	RPF1	0.1612	-0.0816	-0.0820	-0.0720	0.2631
STAT3	ZSCAN21	STAT3	ZSCAN21	0.1579	-0.0220	-0.0220	-0.0059	0.7633
TCF12	ABHD2	TCF12	ABHD2	0.1578	-0.0129	-0.0131	-0.0145	0.8596
TCF12	CASC4	TCF12	CASC4	0.1542	-0.0213	-0.0216	-0.0401	0.7710
TCF12	CDC27	TCF12	CDC27	0.1651	-0.0149	-0.0151	-0.0195	0.8385
TCF12	FCN1	TCF12	FCN1	0.1528	-0.0074	-0.0075	-0.0055	0.9191
TCF12	HAGHL	TCF12	HAGHL	0.1521	-0.0105	-0.0106	-0.0098	0.8855
TCF12	INTS1	TCF12	INTS1	0.1778	-0.0105	-0.0106	-0.0099	0.8858
TCF12	NUB1	TCF12	NUB1	0.1928	-0.0262	-0.0268	-0.0621	0.7194
TCF12	RANBP9	TCF12	RANBP9	0.1491	-0.0074	-0.0075	-0.0055	0.9191
TCF12	THAP8	TCF12	THAP8	0.1636	-0.0074	-0.0075	-0.0046	0.9191
TCF20	BICD2	TCF20	BICD2	0.1627	-0.0053	-0.0053	-0.0079	0.9422
TCF20	C11orf1	TCF20	C11orf1	0.1647	-0.0092	-0.0092	-0.0219	0.8996
TCF20	DUSP28	TCF20	DUSP28	0.1710	-0.0106	-0.0107	-0.0304	0.8841
TCF20	GLCCI1	TCF20	GLCCI1	0.1540	-0.0075	-0.0075	-0.0148	0.9183
TCF20	IPO5	TCF20	IPO5	0.1675	0.3046	0.3918	0.9640	0.0000
TCF20	LGALS3	TCF20	LGALS3	0.1554	0.1929	0.2500	0.9125	0.0077
TCF20	MIS18A	TCF20	MIS18A	0.1736	-0.0075	-0.0075	-0.0136	0.9187
TCF20	MRPS28	TCF20	MRPS28	0.1509	-0.0106	-0.0107	-0.0293	0.8845
TCF20	PGBD2	TCF20	PGBD2	0.1781	-0.0075	-0.0075	-0.0140	0.9182
TCF20	RILP	TCF20	RILP	0.1763	-0.0053	-0.0053	-0.0060	0.9422
TCF20	TBXAS1	TCF20	TBXAS1	0.1530	-0.0053	-0.0053	-0.0078	0.9422
TCF20	TNF	TCF20	TNF	0.1774	-0.0092	-0.0092	-0.0221	0.8996
TFDP2	ACBD6	TFDP2	ACBD6	0.1515	-0.0142	-0.0142	-0.0339	0.8460
TFDP2	AP001816.1	TFDP2	AP001816.1	0.1597	-0.0053	-0.0053	-0.0048	0.9422
TFDP2	CCR7	TFDP2	CCR7	0.1553	0.1588	0.1577	0.8371	0.0287
TFDP2	CDCA7L	TFDP2	CDCA7L	0.1453	-0.0053	-0.0053	-0.0037	0.9422
TFDP2	CFP	TFDP2	CFP	0.1734	-0.0092	-0.0092	-0.0141	0.8998
TFDP2	DIS3	TFDP2	DIS3	0.1419	-0.0119	-0.0120	-0.0285	0.8709
TFDP2	FAM214A	TFDP2	FAM214A	0.1612	-0.0053	-0.0053	-0.0045	0.9422
TFDP2	GEMIN2	TFDP2	GEMIN2	0.2045	-0.0075	-0.0075	-0.0108	0.9182
TFDP2	IFNG	TFDP2	IFNG	0.1812	-0.0075	-0.0075	-0.0104	0.9182
TFDP2	LST1	TFDP2	LST1	0.1647	-0.0179	-0.0180	-0.0578	0.8062
TFDP2	MUT	TFDP2	MUT	0.1595	-0.0075	-0.0075	-0.0099	0.9182
TFDP2	POGK	TFDP2	POGK	0.1538	-0.0053	-0.0053	-0.0051	0.9422
TFDP2	PTGDS	TFDP2	PTGDS	0.1753	-0.0053	-0.0053	-0.0048	0.9422
TFDP2	RCBTB2	TFDP2	RCBTB2	0.1763	-0.0161	-0.0162	-0.0453	0.8254
TFDP2	SERPINB6	TFDP2	SERPINB6	0.1711	-0.0171	-0.0171	-0.0501	0.8146
TFDP2	SPATS2L	TFDP2	SPATS2L	0.1796	-0.0106	-0.0107	-0.0181	0.8846
TFDP2	STK40	TFDP2	STK40	0.1792	-0.0074	-0.0075	-0.0107	0.9190
TFDP2	TYROBP	TFDP2	TYROBP	0.1741	-0.0107	-0.0107	-0.0209	0.8840
TFDP2	YPEL2	TFDP2	YPEL2	0.1756	-0.0091	-0.0092	-0.0170	0.9004
THRA	ARID5B	THRA	ARID5B	0.1692	-0.0379	-0.0380	-0.0693	0.6038
THRA	C6orf211	THRA	C6orf211	0.1621	-0.0214	-0.0215	-0.0211	0.7695
THRA	CAST	THRA	CAST	0.1752	-0.0441	-0.0444	-0.0902	0.5455
THRA	CPVL	THRA	CPVL	0.1623	-0.0107	-0.0107	-0.0055	0.8840
THRA	FBXO2	THRA	FBXO2	0.1687	-0.0151	-0.0151	-0.0107	0.8361
THRA	GMEB2	THRA	GMEB2	0.1841	-0.0151	-0.0151	-0.0100	0.8361
THRA	IER3	THRA	IER3	0.2126	-0.0107	-0.0107	-0.0057	0.8840
THRA	IRF2BP1	THRA	IRF2BP1	0.1725	-0.0214	-0.0215	-0.0215	0.7690
THRA	NPAT	THRA	NPAT	0.1601	-0.0214	-0.0215	-0.0237	0.7692
THRA	POLD3	THRA	POLD3	0.1579	-0.0183	-0.0186	-0.0145	0.8021
THRA	PTMS	THRA	PTMS	0.1698	-0.0148	-0.0151	-0.0098	0.8389
THRA	RAB3IP	THRA	RAB3IP	0.1762	-0.0215	-0.0215	-0.0200	0.7688
THRA	S100A8	THRA	S100A8	0.1631	-0.0183	-0.0186	-0.0186	0.8017
THRA	TMEM8A	THRA	TMEM8A	0.1836	-0.0107	-0.0107	-0.0044	0.8840
TP53	ABHD2	TP53	ABHD2	0.1512	-0.0092	-0.0092	-0.0155	0.8996
TP53	ATF6	TP53	ATF6	0.1669	-0.0107	-0.0107	-0.0225	0.8840
TP53	FLNA	TP53	FLNA	0.1458	-0.0282	-0.0282	-0.1350	0.6997
TP53	ID1	TP53	ID1	0.1632	-0.0075	-0.0075	-0.0096	0.9185
TP53	IRAK1	TP53	IRAK1	0.1821	-0.0053	-0.0053	-0.0052	0.9422
TP53	LAIR2	TP53	LAIR2	0.1810	-0.0053	-0.0053	-0.0054	0.9422
TP53	LEPRE1	TP53	LEPRE1	0.1875	-0.0075	-0.0075	-0.0115	0.9182
TP53	S100A6	TP53	S100A6	0.1693	0.0324	-0.0115	0.2480	0.6574
TP53	SLC39A8	TP53	SLC39A8	0.1692	-0.0092	-0.0092	-0.0167	0.8997
TP53	SSR3	TP53	SSR3	0.1444	0.2184	0.2258	0.9083	0.0025
TRIM25	ABHD14A	TRIM25	ABHD14A	0.1521	-0.0321	-0.0323	-0.0921	0.6597
TRIM25	AIM1	TRIM25	AIM1	0.1720	-0.0170	-0.0170	-0.0267	0.8164
TRIM25	AL592183.1	TRIM25	AL592183.1	0.1632	-0.0075	-0.0075	-0.0055	0.9182
TRIM25	C16orf87	TRIM25	C16orf87	0.1759	-0.0106	-0.0106	-0.0110	0.8842
TRIM25	C9orf89	TRIM25	C9orf89	0.1514	-0.0241	-0.0243	-0.0514	0.7417
TRIM25	DDX6	TRIM25	DDX6	0.1565	-0.0230	-0.0230	-0.0457	0.7532
TRIM25	DGKA	TRIM25	DGKA	0.1625	-0.0216	-0.0216	-0.0405	0.7677
TRIM25	DYNLT1	TRIM25	DYNLT1	0.1717	-0.0242	-0.0243	-0.0539	0.7408
TRIM25	ELMOD3	TRIM25	ELMOD3	0.1676	-0.0130	-0.0131	-0.0145	0.8586
TRIM25	FLYWCH2	TRIM25	FLYWCH2	0.1593	-0.0215	-0.0216	-0.0398	0.7683
TRIM25	GPX1	TRIM25	GPX1	0.1622	-0.0596	-0.0591	-0.2588	0.4140
TRIM25	KIAA0430	TRIM25	KIAA0430	0.1678	-0.0075	-0.0075	-0.0052	0.9182
TRIM25	LILRB2	TRIM25	LILRB2	0.1669	-0.0106	-0.0106	-0.0106	0.8842
TRIM25	LRRC40	TRIM25	LRRC40	0.1443	-0.0130	-0.0131	-0.0177	0.8585
TRIM25	MAST3	TRIM25	MAST3	0.1699	-0.0106	-0.0106	-0.0104	0.8844
TRIM25	MEGF9	TRIM25	MEGF9	0.1745	-0.0106	-0.0106	-0.0108	0.8843
TRIM25	MFSD1	TRIM25	MFSD1	0.1589	-0.0169	-0.0170	-0.0267	0.8165
TRIM25	PDLIM1	TRIM25	PDLIM1	0.1603	-0.0106	-0.0106	-0.0120	0.8851
TRIM25	PSMD10	TRIM25	PSMD10	0.1513	-0.0130	-0.0131	-0.0158	0.8582
TRIM25	PYCARD	TRIM25	PYCARD	0.1467	-0.0497	-0.0495	-0.1903	0.4962
TRIM25	SBNO1	TRIM25	SBNO1	0.1363	-0.0184	-0.0186	-0.0341	0.8011
TRIM25	SERPINI1	TRIM25	SERPINI1	0.1816	-0.0075	-0.0075	-0.0053	0.9182
TRIM25	SLC39A8	TRIM25	SLC39A8	0.1469	-0.0131	-0.0131	-0.0164	0.8581
TRIM25	SPINT2	TRIM25	SPINT2	0.1549	-0.0301	-0.0302	-0.0801	0.6800
TRIM25	ST3GAL3	TRIM25	ST3GAL3	0.1602	-0.0075	-0.0075	-0.0056	0.9182
TRIM25	TBXAS1	TRIM25	TBXAS1	0.1551	-0.0075	-0.0075	-0.0056	0.9182
TRIM25	TSPYL4	TRIM25	TSPYL4	0.1695	-0.0075	-0.0075	-0.0043	0.9182
TRIM25	ZNF664	TRIM25	ZNF664	0.1666	-0.0105	-0.0106	-0.0089	0.8855
TSC22D1	ABHD11	TSC22D1	ABHD11	0.1463	-0.0075	-0.0075	-0.0096	0.9184
TSC22D1	ATAD1	TSC22D1	ATAD1	0.1702	-0.0053	-0.0053	-0.0046	0.9422
TSC22D1	CDC27	TSC22D1	CDC27	0.1760	-0.0106	-0.0107	-0.0193	0.8844
TSC22D1	ETFA	TSC22D1	ETFA	0.1636	-0.0092	-0.0092	-0.0148	0.8999
TSC22D1	IFI44L	TSC22D1	IFI44L	0.1700	-0.0106	-0.0107	-0.0199	0.8849
TSC22D1	INTS1	TSC22D1	INTS1	0.1635	-0.0075	-0.0075	-0.0098	0.9184
TSC22D1	LAIR1	TSC22D1	LAIR1	0.1623	-0.0119	-0.0120	-0.0239	0.8701
TSC22D1	ZNF226	TSC22D1	ZNF226	0.1560	-0.0131	-0.0131	-0.0303	0.8575
TSC22D1	ZNF672	TSC22D1	ZNF672	0.1706	-0.0131	-0.0131	-0.0302	0.8574
TSHZ1	ACSL6	TSHZ1	ACSL6	0.1570	-0.0185	-0.0186	-0.0151	0.8001
TSHZ1	C4orf48	TSHZ1	C4orf48	0.1560	-0.0343	-0.0345	-0.0485	0.6389
TSHZ1	CLEC2B	TSHZ1	CLEC2B	0.1623	0.1055	0.1022	0.1931	0.1474
TSHZ1	CRIP2	TSHZ1	CRIP2	0.1609	-0.0470	-0.0474	-0.0956	0.5193
TSHZ1	FAF2	TSHZ1	FAF2	0.1415	-0.0106	-0.0107	-0.0051	0.8843
TSHZ1	GIMAP7	TSHZ1	GIMAP7	0.1422	0.0308	0.0059	0.1107	0.6728
TSHZ1	MESDC2	TSHZ1	MESDC2	0.1612	-0.0437	-0.0444	-0.0820	0.5492
TSHZ1	MKNK1	TSHZ1	MKNK1	0.1734	-0.0185	-0.0186	-0.0166	0.8003
TSHZ1	NAGA	TSHZ1	NAGA	0.1501	-0.0106	-0.0107	-0.0054	0.8843
TSHZ1	NUP214	TSHZ1	NUP214	0.1600	-0.0151	-0.0151	-0.0097	0.8365
TSHZ1	PIGP	TSHZ1	PIGP	0.1532	-0.0263	-0.0265	-0.0304	0.7183
TSHZ1	S100A9	TSHZ1	S100A9	0.1683	0.1356	0.1389	0.1878	0.0621
TSHZ1	STOM	TSHZ1	STOM	0.1693	-0.0284	-0.0287	-0.0339	0.6975
TSHZ1	WSB1	TSHZ1	WSB1	0.1551	0.1547	0.1556	0.1942	0.0331
TSHZ1	ZNF277	TSHZ1	ZNF277	0.1478	0.1763	0.1537	0.2259	0.0150
YY1	AIM1	YY1	AIM1	0.1617	-0.0530	-0.0531	-0.0302	0.4676
YY1	AMD1	YY1	AMD1	0.1503	0.0147	0.0128	0.0119	0.8407
YY1	CCR10	YY1	CCR10	0.1658	-0.0527	-0.0531	-0.0338	0.4700
YY1	EPG5	YY1	EPG5	0.2192	0.0961	0.0977	0.0403	0.1873
YY1	FHL3	YY1	FHL3	0.1648	-0.0235	-0.0235	-0.0059	0.7480
YY1	GALM	YY1	GALM	0.1622	-0.0007	0.0059	-0.0005	0.9921
YY1	GEMIN2	YY1	GEMIN2	0.1619	-0.0333	-0.0333	-0.0126	0.6487
YY1	KHNYN	YY1	KHNYN	0.1868	-0.0332	-0.0333	-0.0119	0.6495
YY1	LST1	YY1	LST1	0.1619	0.0590	0.0681	0.0501	0.4186
YY1	MGLL	YY1	MGLL	0.1542	-0.0235	-0.0235	-0.0066	0.7480
YY1	PTPN12	YY1	PTPN12	0.1476	-0.0332	-0.0333	-0.0113	0.6490
YY1	SLC26A11	YY1	SLC26A11	0.1831	-0.0408	-0.0409	-0.0200	0.5766
YY1	VAV3	YY1	VAV3	0.1460	-0.0333	-0.0333	-0.0113	0.6488
YY1	WSB1	YY1	WSB1	0.1569	0.0759	0.0944	0.0515	0.2979
YY1	ZNF708	YY1	ZNF708	0.1576	-0.0408	-0.0409	-0.0173	0.5763
ZBTB44	BOLA1	ZBTB44	BOLA1	0.1717	-0.0325	-0.0329	-0.0684	0.6559
ZBTB44	DCAF5	ZBTB44	DCAF5	0.1839	-0.0282	-0.0282	-0.0513	0.6998
ZBTB44	DIP2B	ZBTB44	DIP2B	0.1593	-0.0092	-0.0092	-0.0061	0.8998
ZBTB44	DIS3	ZBTB44	DIS3	0.1653	-0.0206	-0.0208	-0.0318	0.7777
ZBTB44	DOPEY1	ZBTB44	DOPEY1	0.1589	-0.0092	-0.0092	-0.0058	0.8998
ZBTB44	ETV6	ZBTB44	ETV6	0.1713	-0.0092	-0.0092	-0.0055	0.8998
ZBTB44	GMEB2	ZBTB44	GMEB2	0.1459	-0.0130	-0.0131	-0.0104	0.8584
ZBTB44	IPO5	ZBTB44	IPO5	0.1696	-0.0227	-0.0229	-0.0321	0.7562
ZBTB44	LIMS2	ZBTB44	LIMS2	0.1763	-0.0159	-0.0160	-0.0192	0.8273
ZBTB44	N4BP1	ZBTB44	N4BP1	0.1498	-0.0160	-0.0160	-0.0177	0.8270
ZBTB44	UBXN7	ZBTB44	UBXN7	0.1587	-0.0185	-0.0186	-0.0239	0.7997
ZBTB44	VAC14	ZBTB44	VAC14	0.1759	-0.0160	-0.0160	-0.0168	0.8269
ZBTB44	YTHDC1	ZBTB44	YTHDC1	0.1575	0.1280	0.1324	0.2712	0.0784
ZC3H12A	ADC	ZC3H12A	ADC	0.1429	-0.0103	-0.0107	-0.0046	0.8881
ZC3H12A	C4orf48	ZC3H12A	C4orf48	0.1711	-0.0331	-0.0345	-0.0439	0.6498
ZC3H12A	CCAR2	ZC3H12A	CCAR2	0.1513	-0.0176	-0.0186	-0.0156	0.8098
ZC3H12A	CD40	ZC3H12A	CD40	0.1643	-0.0146	-0.0151	-0.0094	0.8418
ZC3H12A	FAM101B	ZC3H12A	FAM101B	0.1704	-0.0103	-0.0107	-0.0054	0.8881
ZC3H12A	HIPK3	ZC3H12A	HIPK3	0.1580	-0.0103	-0.0107	-0.0038	0.8881
ZC3H12A	HIST1H2AC	ZC3H12A	HIST1H2AC	0.1454	-0.0178	-0.0186	-0.0133	0.8071
ZC3H12A	MTG2	ZC3H12A	MTG2	0.1617	-0.0207	-0.0215	-0.0169	0.7772
ZC3H12A	NPC2	ZC3H12A	NPC2	0.1588	-0.0441	-0.0459	-0.0774	0.5461
ZC3H12A	P2RX5	ZC3H12A	P2RX5	0.1685	-0.0255	-0.0265	-0.0258	0.7271
ZC3H12A	SMKR1	ZC3H12A	SMKR1	0.1607	-0.0145	-0.0151	-0.0081	0.8421
ZC3H12A	TNFRSF1A	ZC3H12A	TNFRSF1A	0.1728	-0.0333	-0.0345	-0.0457	0.6486
ZC3H12A	TNK2	ZC3H12A	TNK2	0.1530	-0.0103	-0.0107	-0.0044	0.8881
ZCCHC17	AZIN1	ZCCHC17	AZIN1	0.1687	-0.0326	-0.0329	-0.0172	0.6552
ZCCHC17	BLVRB	ZCCHC17	BLVRB	0.1636	-0.0463	-0.0468	-0.0327	0.5263
ZCCHC17	CD8B	ZCCHC17	CD8B	0.1678	-0.0828	-0.0838	-0.1158	0.2562
ZCCHC17	GNA15	ZCCHC17	GNA15	0.1587	-0.0188	-0.0189	-0.0068	0.7971
ZCCHC17	GPX1	ZCCHC17	GPX1	0.1492	0.0899	0.0911	0.1705	0.2173
ZCCHC17	GSTT1	ZCCHC17	GSTT1	0.1545	-0.0504	-0.0507	-0.0388	0.4903
ZCCHC17	KLRG1	ZCCHC17	KLRG1	0.1478	0.2162	0.2727	0.1564	0.0027
ZCCHC17	MYO1F	ZCCHC17	MYO1F	0.1747	0.1888	0.2085	0.2182	0.0091
ZCCHC17	NBAS	ZCCHC17	NBAS	0.1786	-0.0188	-0.0189	-0.0062	0.7971
ZCCHC17	PSMB4	ZCCHC17	PSMB4	0.1589	-0.0202	-0.0122	-0.0245	0.7816
ZCCHC17	RAB33A	ZCCHC17	RAB33A	0.1508	-0.0378	-0.0380	-0.0236	0.6045
ZCCHC17	SPAG9	ZCCHC17	SPAG9	0.1652	-0.0378	-0.0380	-0.0238	0.6048
ZCCHC17	TLK1	ZCCHC17	TLK1	0.1428	0.0531	0.0488	0.0478	0.4666
