source	target	source.symbol	target.symbol	MI	pearson	spearman	rho	p-value
STAT3	DIAPH1	STAT3	DIAPH1	0.2013	0.2421	0.2471	0.2147	0.0023
STAT3	DOHH	STAT3	DOHH	0.2066	0.0783	0.0936	0.0479	0.3313
STAT3	GALNS	STAT3	GALNS	0.1689	-0.0232	-0.0232	-0.0074	0.7742
STAT3	GFPT1	STAT3	GFPT1	0.1681	-0.0328	-0.0329	-0.0149	0.6842
STAT3	HDAC6	STAT3	HDAC6	0.1616	-0.0328	-0.0329	-0.0137	0.6840
STAT3	IFI16	STAT3	IFI16	0.1617	-0.0328	-0.0329	-0.0143	0.6840
STAT3	IRF7	STAT3	IRF7	0.1953	0.0979	0.0999	0.0980	0.2238
STAT3	KLRD1	STAT3	KLRD1	0.1958	-0.0404	-0.0404	-0.0210	0.6168
STAT3	LYZ	STAT3	LYZ	0.1911	0.0813	0.0918	0.0485	0.3131
STAT3	NCR3	STAT3	NCR3	0.1921	0.0245	0.0258	0.0221	0.7617
STAT3	PTPN18	STAT3	PTPN18	0.1852	0.2239	0.2134	0.1669	0.0050
STAT3	SLA	STAT3	SLA	0.1636	-0.0575	-0.0577	-0.0426	0.4759
STAT3	THOP1	STAT3	THOP1	0.1634	-0.0232	-0.0232	-0.0071	0.7742
STAT3	TUG1	STAT3	TUG1	0.1741	-0.0232	-0.0232	-0.0074	0.7742
TCF12	ALDOC	TCF12	ALDOC	0.1667	0.3048	0.3200	0.9450	0.0001
TCF12	ATRIP	TCF12	ATRIP	0.1934	-0.0092	-0.0092	-0.0124	0.9097
TCF12	GADD45A	TCF12	GADD45A	0.2006	-0.0065	-0.0065	-0.0061	0.9363
TCF12	INPP1	TCF12	INPP1	0.1765	-0.0065	-0.0065	-0.0069	0.9363
TCF12	MARCH7	TCF12	MARCH7	0.1753	-0.0186	-0.0187	-0.0536	0.8173
TCF12	MTO1	TCF12	MTO1	0.2016	-0.0092	-0.0092	-0.0148	0.9097
TCF12	MXD4	TCF12	MXD4	0.1924	-0.0065	-0.0065	-0.0064	0.9363
TCF12	NRL	TCF12	NRL	0.1703	-0.0065	-0.0065	-0.0062	0.9363
TCF12	PADI4	TCF12	PADI4	0.1722	-0.0065	-0.0065	-0.0070	0.9363
TCF12	PLEKHF1	TCF12	PLEKHF1	0.2064	-0.0130	-0.0130	-0.0262	0.8719
TCF12	PPP6R2	TCF12	PPP6R2	0.1835	-0.0130	-0.0130	-0.0271	0.8719
TCF12	PRKAR2A	TCF12	PRKAR2A	0.2014	-0.0065	-0.0065	-0.0069	0.9363
TCF12	S100B	TCF12	S100B	0.1861	-0.0332	-0.0333	-0.1726	0.6808
TCF12	SNAI3	TCF12	SNAI3	0.1705	-0.0065	-0.0065	-0.0062	0.9363
TCF12	ZNF230	TCF12	ZNF230	0.1750	-0.0092	-0.0092	-0.0133	0.9097
TCF20	AKAP8	TCF20	AKAP8	0.1917	0.4041	0.4016	0.4903	0.0000
TCF20	AKNA	TCF20	AKNA	0.1692	-0.0185	-0.0185	-0.0252	0.8189
TCF20	AMN1	TCF20	AMN1	0.1710	-0.0092	-0.0092	-0.0061	0.9097
TCF20	BLZF1	TCF20	BLZF1	0.1576	0.7070	0.7094	0.5031	0.0000
TCF20	DAGLB	TCF20	DAGLB	0.1741	-0.0130	-0.0130	-0.0126	0.8722
TCF20	FAF2	TCF20	FAF2	0.1822	-0.0092	-0.0092	-0.0058	0.9097
TCF20	HMGB2	TCF20	HMGB2	0.1720	-0.0519	-0.0518	-0.1794	0.5198
TCF20	KBTBD4	TCF20	KBTBD4	0.1933	-0.0185	-0.0185	-0.0251	0.8189
TCF20	NEMF	TCF20	NEMF	0.2116	-0.0228	-0.0228	-0.0387	0.7778
TCF20	PLCB2	TCF20	PLCB2	0.2045	-0.0092	-0.0092	-0.0061	0.9097
TCF20	PTCD3	TCF20	PTCD3	0.1570	-0.0092	-0.0092	-0.0060	0.9097
TCF20	RENBP	TCF20	RENBP	0.1644	-0.0159	-0.0160	-0.0196	0.8434
TCF20	SAMD9L	TCF20	SAMD9L	0.1527	-0.0130	-0.0130	-0.0135	0.8722
TCF20	SDPR	TCF20	SDPR	0.1625	-0.0092	-0.0092	-0.0067	0.9097
TCF20	SQLE	TCF20	SQLE	0.1818	-0.0092	-0.0092	-0.0062	0.9097
TCF20	TLE3	TCF20	TLE3	0.1588	-0.0130	-0.0130	-0.0123	0.8723
TCF20	TMEM91	TCF20	TMEM91	0.2116	-0.0184	-0.0185	-0.0269	0.8194
TCF20	TRMT10C	TCF20	TRMT10C	0.1682	-0.0207	-0.0207	-0.0319	0.7973
TCF20	WDR3	TCF20	WDR3	0.1940	-0.0185	-0.0185	-0.0270	0.8190
TCF20	ZNF480	TCF20	ZNF480	0.1835	-0.0207	-0.0207	-0.0314	0.7975
TFDP2	ABCA7	TFDP2	ABCA7	0.1739	-0.0065	-0.0065	-0.0070	0.9363
TFDP2	BIRC3	TFDP2	BIRC3	0.1965	-0.0174	-0.0174	-0.0496	0.8295
TFDP2	BOLA1	TFDP2	BOLA1	0.1926	-0.0146	-0.0146	-0.0339	0.8564
TFDP2	CXXC5	TFDP2	CXXC5	0.1849	-0.0090	-0.0092	-0.0140	0.9109
TFDP2	FCER1G	TFDP2	FCER1G	0.1531	-0.0174	-0.0174	-0.0477	0.8295
TFDP2	GRN	TFDP2	GRN	0.1572	-0.0112	-0.0112	-0.0204	0.8892
TFDP2	KLHL24	TFDP2	KLHL24	0.1584	-0.0160	-0.0161	-0.0408	0.8424
TFDP2	NR4A2	TFDP2	NR4A2	0.1866	-0.0092	-0.0092	-0.0146	0.9097
TFDP2	PRKAR2A	TFDP2	PRKAR2A	0.1915	-0.0065	-0.0065	-0.0070	0.9363
TFDP2	PYHIN1	TFDP2	PYHIN1	0.1605	-0.0161	-0.0161	-0.0396	0.8423
TFDP2	RAP2C	TFDP2	RAP2C	0.1746	-0.0091	-0.0092	-0.0136	0.9098
TFDP2	RPF1	TFDP2	RPF1	0.1804	-0.0229	-0.0232	-0.0854	0.7770
TFDP2	SLC35G1	TFDP2	SLC35G1	0.1593	-0.0065	-0.0065	-0.0082	0.9363
TFDP2	TBXAS1	TFDP2	TBXAS1	0.1895	-0.0065	-0.0065	-0.0068	0.9363
TFDP2	ZNF683	TFDP2	ZNF683	0.1884	-0.0065	-0.0065	-0.0069	0.9363
THRA	EPB41	THRA	EPB41	0.1674	-0.0442	-0.0446	-0.0732	0.5835
THRA	FCHO1	THRA	FCHO1	0.1735	-0.0130	-0.0130	-0.0062	0.8718
THRA	FLYWCH2	THRA	FLYWCH2	0.1921	-0.0488	-0.0488	-0.0807	0.5453
THRA	HVCN1	THRA	HVCN1	0.1667	-0.0295	-0.0295	-0.0349	0.7151
THRA	MTL5	THRA	MTL5	0.1648	-0.0130	-0.0130	-0.0060	0.8718
THRA	NUB1	THRA	NUB1	0.1814	-0.0227	-0.0227	-0.0203	0.7785
THRA	SPRYD7	THRA	SPRYD7	0.1887	-0.0130	-0.0130	-0.0062	0.8718
THRA	TLN1	THRA	TLN1	0.1826	-0.0227	-0.0227	-0.0202	0.7788
THRA	ZMYM3	THRA	ZMYM3	0.1761	-0.0130	-0.0130	-0.0062	0.8718
TP53	ACBD6	TP53	ACBD6	0.1839	-0.0292	-0.0295	-0.0297	0.7172
TP53	ACSS2	TP53	ACSS2	0.1672	-0.0226	-0.0227	-0.0197	0.7799
TP53	C16orf87	TP53	C16orf87	0.2054	-0.0226	-0.0227	-0.0186	0.7797
TP53	DUSP1	TP53	DUSP1	0.1978	-0.1085	-0.1072	-0.3201	0.1774
TP53	ESYT2	TP53	ESYT2	0.1867	-0.0226	-0.0227	-0.0191	0.7799
TP53	GFPT1	TP53	GFPT1	0.1716	-0.0184	-0.0185	-0.0132	0.8201
TP53	IPO9	TP53	IPO9	0.1839	-0.0261	-0.0263	-0.0251	0.7468
TP53	LARP4	TP53	LARP4	0.1926	-0.0130	-0.0130	-0.0061	0.8725
TP53	MACROD1	TP53	MACROD1	0.1667	-0.0225	-0.0227	-0.0200	0.7806
TP53	MLH3	TP53	MLH3	0.1890	-0.0261	-0.0263	-0.0246	0.7460
TP53	MYSM1	TP53	MYSM1	0.1620	-0.0184	-0.0185	-0.0125	0.8201
TP53	PACS1	TP53	PACS1	0.1657	-0.0226	-0.0227	-0.0192	0.7797
TP53	PPP1R16A	TP53	PPP1R16A	0.1877	-0.0130	-0.0130	-0.0070	0.8725
TP53	PSEN1	TP53	PSEN1	0.1885	-0.0130	-0.0130	-0.0067	0.8725
TP53	PTGER2	TP53	PTGER2	0.1694	-0.0398	-0.0401	-0.0544	0.6217
TP53	PYHIN1	TP53	PYHIN1	0.1733	-0.0322	-0.0324	-0.0361	0.6895
TP53	QTRTD1	TP53	QTRTD1	0.1800	-0.0226	-0.0227	-0.0185	0.7798
TP53	RAB10	TP53	RAB10	0.1718	-0.0374	-0.0377	-0.0493	0.6426
TP53	S100B	TP53	S100B	0.1821	0.0600	0.0459	0.1443	0.4571
TP53	SLC11A1	TP53	SLC11A1	0.1548	-0.0130	-0.0130	-0.0061	0.8725
TP53	SSR3	TP53	SSR3	0.1572	-0.0443	-0.0446	-0.0692	0.5825
TP53	TANGO6	TP53	TANGO6	0.1758	-0.0184	-0.0185	-0.0126	0.8199
TP53	ZNF567	TP53	ZNF567	0.1786	-0.0226	-0.0227	-0.0188	0.7797
TRIM25	ARID5B	TRIM25	ARID5B	0.1596	-0.0174	-0.0174	-0.0452	0.8294
TRIM25	BTBD2	TRIM25	BTBD2	0.1812	-0.0065	-0.0065	-0.0068	0.9363
TRIM25	C2orf49	TRIM25	C2orf49	0.1880	0.5538	0.5661	0.9864	0.0000
TRIM25	DUSP2	TRIM25	DUSP2	0.1944	-0.0366	-0.0365	-0.1755	0.6504
TRIM25	EAF2	TRIM25	EAF2	0.1608	-0.0065	-0.0065	-0.0060	0.9363
TRIM25	HELB	TRIM25	HELB	0.2021	-0.0065	-0.0065	-0.0071	0.9363
TRIM25	HIST1H1D	TRIM25	HIST1H1D	0.1759	0.1449	0.1486	0.7833	0.0711
TRIM25	ID3	TRIM25	ID3	0.1791	-0.0261	-0.0262	-0.0968	0.7462
TRIM25	MBD2	TRIM25	MBD2	0.1862	-0.0065	-0.0065	-0.0067	0.9363
TRIM25	MTG2	TRIM25	MTG2	0.1677	-0.0112	-0.0112	-0.0199	0.8893
TRIM25	MTL5	TRIM25	MTL5	0.2265	-0.0065	-0.0065	-0.0062	0.9363
TRIM25	MTO1	TRIM25	MTO1	0.1713	-0.0092	-0.0092	-0.0143	0.9097
TRIM25	NUP214	TRIM25	NUP214	0.1857	-0.0065	-0.0065	-0.0065	0.9363
TRIM25	RCHY1	TRIM25	RCHY1	0.1710	-0.0091	-0.0092	-0.0124	0.9098
TRIM25	STMN1	TRIM25	STMN1	0.1990	-0.0307	-0.0307	-0.1307	0.7038
TRIM25	SYMPK	TRIM25	SYMPK	0.2243	-0.0130	-0.0130	-0.0256	0.8718
TSC22D1	AHNAK	TSC22D1	AHNAK	0.1971	-0.0130	-0.0130	-0.0134	0.8722
TSC22D1	FAF2	TSC22D1	FAF2	0.1574	-0.0092	-0.0092	-0.0061	0.9097
TSC22D1	FAM65A	TSC22D1	FAM65A	0.1876	-0.0092	-0.0092	-0.0068	0.9097
TSC22D1	FERMT3	TSC22D1	FERMT3	0.1745	-0.0282	-0.0282	-0.0604	0.7271
TSC22D1	HVCN1	TSC22D1	HVCN1	0.1616	-0.0207	-0.0207	-0.0376	0.7976
TSC22D1	MBIP	TSC22D1	MBIP	0.1921	-0.0228	-0.0228	-0.0375	0.7778
TSC22D1	MS4A6A	TSC22D1	MS4A6A	0.1702	-0.0092	-0.0092	-0.0068	0.9097
TSC22D1	MYSM1	TSC22D1	MYSM1	0.1899	-0.0130	-0.0130	-0.0136	0.8723
TSC22D1	RMDN1	TSC22D1	RMDN1	0.2194	-0.0159	-0.0160	-0.0196	0.8437
TSC22D1	S100A6	TSC22D1	S100A6	0.1523	0.0584	-0.0220	0.2840	0.4692
TSC22D1	SH2D1B	TSC22D1	SH2D1B	0.1901	-0.0092	-0.0092	-0.0070	0.9097
TSC22D1	TRPT1	TSC22D1	TRPT1	0.1783	0.1473	0.1506	0.4048	0.0666
TSC22D1	WDR3	TSC22D1	WDR3	0.1600	-0.0185	-0.0185	-0.0285	0.8190
YY1	CCR7	YY1	CCR7	0.1838	-0.0821	-0.0793	-0.1880	0.3080
YY1	FLYWCH2	YY1	FLYWCH2	0.2036	0.0217	0.0235	0.0255	0.7878
YY1	GSTP1	YY1	GSTP1	0.2063	0.0089	0.0091	0.0166	0.9126
YY1	HERC5	YY1	HERC5	0.1795	-0.0198	-0.0199	-0.0064	0.8057
YY1	LCORL	YY1	LCORL	0.1781	-0.0281	-0.0282	-0.0150	0.7274
YY1	MBD3	YY1	MBD3	0.1990	-0.0198	-0.0199	-0.0071	0.8057
YY1	MESDC2	YY1	MESDC2	0.1671	0.0900	0.0808	0.0824	0.2638
YY1	QKI	YY1	QKI	0.1642	-0.0198	-0.0199	-0.0068	0.8057
YY1	SETD3	YY1	SETD3	0.1896	-0.0346	-0.0346	-0.0202	0.6682
YY1	SPINT2	YY1	SPINT2	0.1711	0.2776	0.2819	0.3814	0.0005
YY1	TRMT10C	YY1	TRMT10C	0.1840	-0.0450	-0.0450	-0.0339	0.5774
ZC3H12A	ARL4C	ZC3H12A	ARL4C	0.1777	-0.0333	-0.0333	-0.1638	0.6802
ZC3H12A	BTBD2	ZC3H12A	BTBD2	0.1641	-0.0065	-0.0065	-0.0072	0.9363
ZC3H12A	CD151	ZC3H12A	CD151	0.1817	-0.0065	-0.0065	-0.0070	0.9363
ZC3H12A	DUSP1	ZC3H12A	DUSP1	0.1867	-0.0541	-0.0531	-0.3540	0.5026
ZC3H12A	EPG5	ZC3H12A	EPG5	0.1803	-0.0091	-0.0092	-0.0149	0.9100
ZC3H12A	FAM199X	ZC3H12A	FAM199X	0.1548	-0.0065	-0.0065	-0.0063	0.9363
ZC3H12A	IL11RA	ZC3H12A	IL11RA	0.1908	-0.0065	-0.0065	-0.0078	0.9363
ZC3H12A	NFKBIA	ZC3H12A	NFKBIA	0.1976	-0.0357	-0.0357	-0.1823	0.6577
ZC3H12A	PPIF	ZC3H12A	PPIF	0.1797	-0.0065	-0.0065	-0.0066	0.9363
ZC3H12A	SEPHS1	ZC3H12A	SEPHS1	0.1672	-0.0091	-0.0092	-0.0155	0.9100
ZC3H12A	SPINT2	ZC3H12A	SPINT2	0.1806	-0.0280	-0.0280	-0.1189	0.7286
ZC3H12A	TBC1D23	ZC3H12A	TBC1D23	0.1465	-0.0130	-0.0130	-0.0272	0.8724
ZC3H12A	TPCN1	ZC3H12A	TPCN1	0.1888	-0.0065	-0.0065	-0.0063	0.9363
ZC3H12A	VAC14	ZC3H12A	VAC14	0.1668	-0.0130	-0.0130	-0.0277	0.8720
ZCCHC17	CHD8	ZCCHC17	CHD8	0.1746	-0.0300	-0.0303	-0.0209	0.7097
ZCCHC17	CTNNB1	ZCCHC17	CTNNB1	0.1869	-0.0246	-0.0247	-0.0129	0.7603
ZCCHC17	DAGLB	ZCCHC17	DAGLB	0.1691	-0.0246	-0.0247	-0.0128	0.7603
ZCCHC17	DNAJC1	ZCCHC17	DNAJC1	0.1836	0.2008	0.1695	0.1491	0.0120
ZCCHC17	DOHH	ZCCHC17	DOHH	0.1816	-0.0348	-0.0351	-0.0265	0.6661
ZCCHC17	FLNA	ZCCHC17	FLNA	0.1786	0.0723	0.0912	0.0741	0.3700
ZCCHC17	IFI44L	ZCCHC17	IFI44L	0.1908	-0.0174	-0.0174	-0.0076	0.8298
ZCCHC17	MED28	ZCCHC17	MED28	0.1780	0.3203	0.3395	0.3600	0.0000
ZCCHC17	PPP1R16A	ZCCHC17	PPP1R16A	0.1863	-0.0174	-0.0174	-0.0074	0.8298
ZCCHC17	PPP1R16B	ZCCHC17	PPP1R16B	0.1822	-0.0246	-0.0247	-0.0132	0.7606
ZCCHC17	RMDN1	ZCCHC17	RMDN1	0.1877	0.1996	0.1950	0.1255	0.0125
ZCCHC17	WSB1	ZCCHC17	WSB1	0.1875	0.0627	0.0691	0.0693	0.4367
ZCCHC9	ALDOC	ZCCHC9	ALDOC	0.1650	-0.0345	-0.0346	-0.0613	0.6687
ZCCHC9	BLZF1	ZCCHC9	BLZF1	0.1849	0.5931	0.5811	0.3561	0.0000
ZCCHC9	CAST	ZCCHC9	CAST	0.1884	-0.0365	-0.0366	-0.0685	0.6511
ZCCHC9	COMMD3	ZCCHC9	COMMD3	0.1867	-0.0303	-0.0303	-0.0461	0.7076
ZCCHC9	CTSF	ZCCHC9	CTSF	0.1872	-0.0112	-0.0112	-0.0063	0.8892
ZCCHC9	EEA1	ZCCHC9	EEA1	0.1895	-0.0226	-0.0227	-0.0287	0.7794
ZCCHC9	EGR1	ZCCHC9	EGR1	0.1755	-0.0159	-0.0160	-0.0134	0.8434
ZCCHC9	FAM65A	ZCCHC9	FAM65A	0.1739	-0.0112	-0.0112	-0.0067	0.8892
ZCCHC9	FEM1B	ZCCHC9	FEM1B	0.1763	-0.0159	-0.0160	-0.0134	0.8440
ZCCHC9	GEMIN2	ZCCHC9	GEMIN2	0.1919	-0.0112	-0.0112	-0.0067	0.8892
ZCCHC9	HERC5	ZCCHC9	HERC5	0.1790	-0.0112	-0.0112	-0.0062	0.8892
ZCCHC9	HGS	ZCCHC9	HGS	0.2179	-0.0112	-0.0112	-0.0061	0.8892
ZCCHC9	KPNA5	ZCCHC9	KPNA5	0.1850	-0.0196	-0.0196	-0.0192	0.8083
ZCCHC9	LYAR	ZCCHC9	LYAR	0.1635	-0.0325	-0.0325	-0.0549	0.6874
ZCCHC9	NCF1	ZCCHC9	NCF1	0.1952	0.1238	0.1321	0.2349	0.1237
ZCCHC9	PML	ZCCHC9	PML	0.1696	-0.0159	-0.0160	-0.0126	0.8434
ZCCHC9	PSEN1	ZCCHC9	PSEN1	0.1913	-0.0112	-0.0112	-0.0072	0.8892
ZCCHC9	RNASEK	ZCCHC9	RNASEK	0.1757	-0.0112	-0.0112	-0.0063	0.8892
ZCCHC9	SERPINI1	ZCCHC9	SERPINI1	0.1733	-0.0159	-0.0160	-0.0136	0.8435
ZCCHC9	UBE2H	ZCCHC9	UBE2H	0.1897	-0.0227	-0.0227	-0.0257	0.7788
ZCCHC9	VAC14	ZCCHC9	VAC14	0.1778	-0.0227	-0.0227	-0.0269	0.7789
ZCCHC9	VCL	ZCCHC9	VCL	0.1986	-0.0112	-0.0112	-0.0066	0.8892
ZDHHC13	APLP2	ZDHHC13	APLP2	0.1897	-0.0159	-0.0160	-0.0183	0.8443
ZDHHC13	BLVRB	ZDHHC13	BLVRB	0.1891	-0.0091	-0.0092	-0.0062	0.9101
ZDHHC13	C9orf37	ZDHHC13	C9orf37	0.1705	-0.0183	-0.0185	-0.0242	0.8202
ZDHHC13	CD14	ZDHHC13	CD14	0.1769	-0.0091	-0.0092	-0.0056	0.9101
ZDHHC13	CD81	ZDHHC13	CD81	0.1714	-0.0091	-0.0092	-0.0051	0.9101
ZDHHC13	CEP85L	ZDHHC13	CEP85L	0.1771	0.2638	0.2417	0.4774	0.0009
ZDHHC13	CSNK1G2	ZDHHC13	CSNK1G2	0.1924	-0.0159	-0.0160	-0.0176	0.8443
ZDHHC13	EPG5	ZDHHC13	EPG5	0.1646	-0.0129	-0.0130	-0.0128	0.8732
ZDHHC13	FBXL12	ZDHHC13	FBXL12	0.2006	-0.0129	-0.0130	-0.0117	0.8729
ZDHHC13	GADD45A	ZDHHC13	GADD45A	0.1923	-0.0091	-0.0092	-0.0053	0.9101
ZDHHC13	GRHPR	ZDHHC13	GRHPR	0.1741	-0.0312	-0.0314	-0.0646	0.6992
ZDHHC13	HAGHL	ZDHHC13	HAGHL	0.1783	-0.0129	-0.0130	-0.0121	0.8729
ZDHHC13	METTL25	ZDHHC13	METTL25	0.2054	-0.0091	-0.0092	-0.0059	0.9101
ZDHHC13	MLH3	ZDHHC13	MLH3	0.2124	-0.0184	-0.0185	-0.0233	0.8198
ZDHHC13	NGFRAP1	ZDHHC13	NGFRAP1	0.1760	-0.0552	-0.0552	-0.1807	0.4936
ZDHHC13	PGM1	ZDHHC13	PGM1	0.1874	-0.0159	-0.0160	-0.0176	0.8441
ZDHHC13	PPP1R16B	ZDHHC13	PPP1R16B	0.1499	-0.0129	-0.0130	-0.0119	0.8729
ZDHHC13	PTDSS2	ZDHHC13	PTDSS2	0.1778	-0.0129	-0.0130	-0.0121	0.8728
ZDHHC13	PTMS	ZDHHC13	PTMS	0.2245	-0.0091	-0.0092	-0.0067	0.9101
ZDHHC13	S100A8	ZDHHC13	S100A8	0.1748	-0.0129	-0.0130	-0.0127	0.8729
ZDHHC13	SLC12A9	ZDHHC13	SLC12A9	0.1904	-0.0091	-0.0092	-0.0058	0.9101
ZDHHC13	TUBA4A	ZDHHC13	TUBA4A	0.1668	0.1254	0.1087	0.4209	0.1188
ZHX1	AIF1	ZHX1	AIF1	0.1684	-0.0366	-0.0365	-0.1777	0.6503
ZHX1	AKAP8	ZHX1	AKAP8	0.1640	-0.0112	-0.0112	-0.0196	0.8892
ZHX1	CCDC152	ZHX1	CCDC152	0.1693	-0.0091	-0.0092	-0.0134	0.9102
ZHX1	CD79B	ZHX1	CD79B	0.1758	-0.0160	-0.0161	-0.0394	0.8425
ZHX1	DVL2	ZHX1	DVL2	0.1767	-0.0065	-0.0065	-0.0063	0.9363
ZHX1	EGR1	ZHX1	EGR1	0.1785	-0.0091	-0.0092	-0.0131	0.9097
ZHX1	HMGB2	ZHX1	HMGB2	0.1934	-0.0366	-0.0365	-0.1817	0.6502
ZHX1	HSH2D	ZHX1	HSH2D	0.1921	-0.0065	-0.0065	-0.0062	0.9363
ZHX1	INADL	ZHX1	INADL	0.1954	-0.0091	-0.0092	-0.0124	0.9098
ZHX1	MLLT6	ZHX1	MLLT6	0.1788	-0.0173	-0.0174	-0.0476	0.8300
ZHX1	PILRA	ZHX1	PILRA	0.1760	1.0000	1.0000	1.0000	0.0000
ZHX1	PLGRKT	ZHX1	PLGRKT	0.1487	-0.0261	-0.0262	-0.1036	0.7462
ZHX1	PRKCI	ZHX1	PRKCI	0.1681	-0.0065	-0.0065	-0.0074	0.9363
ZHX1	PRRC2A	ZHX1	PRRC2A	0.1786	-0.0112	-0.0112	-0.0200	0.8894
ZHX1	RBM28	ZHX1	RBM28	0.1660	-0.0065	-0.0065	-0.0060	0.9363
ZHX1	SMCO4	ZHX1	SMCO4	0.1761	-0.0130	-0.0130	-0.0263	0.8722
ZHX1	SRPK2	ZHX1	SRPK2	0.1625	-0.0198	-0.0199	-0.0601	0.8064
ZHX1	TCEB3	ZHX1	TCEB3	0.1676	-0.0112	-0.0112	-0.0191	0.8893
ZHX1	TUBA4A	ZHX1	TUBA4A	0.1608	-0.0390	-0.0389	-0.2046	0.6290
ZHX1	WDR70	ZHX1	WDR70	0.1908	-0.0130	-0.0130	-0.0260	0.8718
ZMIZ2	ALDOC	ZMIZ2	ALDOC	0.1958	-0.0345	-0.0346	-0.0600	0.6686
ZMIZ2	ALOX5AP	ZMIZ2	ALOX5AP	0.1898	0.0780	0.0795	0.1992	0.3332
ZMIZ2	AOAH	ZMIZ2	AOAH	0.1919	0.5544	0.5661	0.3116	0.0000
ZMIZ2	C3orf18	ZMIZ2	C3orf18	0.1686	-0.0196	-0.0196	-0.0197	0.8082
ZMIZ2	DAGLB	ZMIZ2	DAGLB	0.1935	-0.0160	-0.0160	-0.0128	0.8433
ZMIZ2	FCGRT	ZMIZ2	FCGRT	0.1991	-0.0535	-0.0535	-0.1382	0.5074
ZMIZ2	IMPA2	ZMIZ2	IMPA2	0.1825	-0.0112	-0.0112	-0.0060	0.8892
ZMIZ2	KBTBD4	ZMIZ2	KBTBD4	0.1853	-0.0227	-0.0227	-0.0254	0.7786
ZMIZ2	LEPREL4	ZMIZ2	LEPREL4	0.1814	-0.0112	-0.0112	-0.0064	0.8892
ZMIZ2	MECP2	ZMIZ2	MECP2	0.2010	-0.0303	-0.0303	-0.0496	0.7074
ZMIZ2	MS4A1	ZMIZ2	MS4A1	0.1793	-0.0112	-0.0112	-0.0063	0.8892
ZMIZ2	MYBL1	ZMIZ2	MYBL1	0.1649	-0.0159	-0.0160	-0.0127	0.8434
ZMIZ2	PRR3	ZMIZ2	PRR3	0.1983	-0.0112	-0.0112	-0.0065	0.8892
ZMIZ2	PSMD10	ZMIZ2	PSMD10	0.1837	-0.0160	-0.0160	-0.0133	0.8433
ZMIZ2	PTGER2	ZMIZ2	PTGER2	0.1852	-0.0346	-0.0346	-0.0572	0.6684
ZMIZ2	RANBP9	ZMIZ2	RANBP9	0.1974	-0.0112	-0.0112	-0.0067	0.8892
ZMIZ2	RIOK2	ZMIZ2	RIOK2	0.1633	-0.0159	-0.0160	-0.0138	0.8435
ZMIZ2	SPAG16	ZMIZ2	SPAG16	0.1690	-0.0112	-0.0112	-0.0062	0.8892
ZMYM3	AHNAK	ZMYM3	AHNAK	0.1860	-0.0092	-0.0092	-0.0130	0.9097
ZMYM3	C10orf118	ZMYM3	C10orf118	0.1693	-0.0174	-0.0174	-0.0467	0.8293
ZMYM3	DGCR6	ZMYM3	DGCR6	0.1765	-0.0112	-0.0112	-0.0186	0.8892
ZMYM3	MARCH5	ZMYM3	MARCH5	0.2001	-0.0146	-0.0146	-0.0339	0.8567
ZMYM3	RRP1	ZMYM3	RRP1	0.1820	-0.0130	-0.0130	-0.0260	0.8719
ZMYM3	SAT1	ZMYM3	SAT1	0.1864	-0.0280	-0.0280	-0.1148	0.7288
ZMYM3	THRA	ZMYM3	THRA	0.1761	-0.0130	-0.0130	-0.0274	0.8718
ZMYM3	UGGT1	ZMYM3	UGGT1	0.1973	-0.0112	-0.0112	-0.0200	0.8892
ZMYM3	WDR3	ZMYM3	WDR3	0.1746	-0.0130	-0.0130	-0.0276	0.8719
ZMYM3	ZNF277	ZMYM3	ZNF277	0.1539	-0.0146	-0.0146	-0.0352	0.8567
ZMYM3	ZNF672	ZMYM3	ZNF672	0.1790	-0.0112	-0.0112	-0.0191	0.8894
ZNF226	ABCB7	ZNF226	ABCB7	0.1829	-0.0196	-0.0196	-0.0186	0.8080
ZNF226	AGL	ZNF226	AGL	0.1698	-0.0160	-0.0160	-0.0126	0.8433
ZNF226	C1orf35	ZNF226	C1orf35	0.1707	-0.0420	-0.0422	-0.0843	0.6025
ZNF226	CDKN2C	ZNF226	CDKN2C	0.1734	-0.0112	-0.0112	-0.0065	0.8892
ZNF226	CFP	ZNF226	CFP	0.1653	-0.0255	-0.0255	-0.0304	0.7523
ZNF226	CTNNB1	ZNF226	CTNNB1	0.1836	-0.0160	-0.0160	-0.0124	0.8433
ZNF226	H2AFJ	ZNF226	H2AFJ	0.1801	-0.0279	-0.0280	-0.0388	0.7299
ZNF226	IER2	ZNF226	IER2	0.1867	0.0111	0.0110	0.0436	0.8906
ZNF226	MTO1	ZNF226	MTO1	0.1906	-0.0160	-0.0160	-0.0139	0.8433
ZNF226	PPFIBP2	ZNF226	PPFIBP2	0.1908	-0.0196	-0.0196	-0.0190	0.8085
ZNF226	PTRH1	ZNF226	PTRH1	0.1839	-0.0280	-0.0280	-0.0370	0.7288
ZNF226	S100A8	ZNF226	S100A8	0.1725	-0.0159	-0.0160	-0.0135	0.8434
ZNF226	TIMP1	ZNF226	TIMP1	0.1734	-0.0403	-0.0404	-0.0766	0.6170
ZNF230	C1QA	ZNF230	C1QA	0.2001	-0.0092	-0.0092	-0.0065	0.9097
ZNF230	FHL3	ZNF230	FHL3	0.2041	-0.0184	-0.0185	-0.0261	0.8192
